LAKE,AREA_NAME,HAB_TYPE,HAB_DESC,LAT,LONG,DEPTH_FT,MARKED,BANK_ACC,DATE_INST
Thunderbird,Clear Bay West,Gravel Pile,Gravel,35.2125,-97.265278,0,N,N,6/29/2007
Thunderbird,Clear Bay West,Gravel Pile, ,35.2125,-97.256944,5,N,N,1/1/2007
Thunderbird,Little Axe Campground,Gravel Pile, ,35.233056,-97.223333,5,N,Y,1/1/2006
Tom Steed,South Bank West of Narrows,Brush Pile, ,34.74796,-98.99635,0,Y, ,<Null>
Tom Steed,Fishing Dock,Brush Pile,Cedar Trees,34.747786,-98.985617,0,N,Y,1/31/2017
Tom Steed,Boat Ramp (south of ramp),Brush Pile,Cedar Trees,34.749836,-98.981272,0,Y,Y,1/31/2017
Tom Steed,Boat Ramp,Brush Pile,Cedar Trees,34.750853,-98.981481,0,N,Y,1/31/2017
Tom Steed,Boat Ramp (Jetti East Side),Brush Pile,Cedar Trees,34.751159,-98.980761,0,N,Y,1/31/2017
Tom Steed,Boat Ramp (Jetti East Side),Brush Pile,Cedar Trees,34.750583,-98.9805,0,N,Y,1/31/2017
Tom Steed,"Narrows, East Side",Brush Pile,Cedar Trees,34.743114,-98.9873,0,N,N,1/31/2017
Tom Steed,Fishing Dock Cove,Brush Pile,Cedar Trees,34.746706,-98.987094,0,N,Y,1/31/2017
Tom Steed,Narrows east Side,Brush Pile,Cedar Trees,34.743097,-98.987242,0,N,Y,1/31/2017
Tom Steed,Boat Ramp (Jetti North of Ramp),Brush Pile,Cedar Trees,34.751778,-98.981711,0,Y,Y,1/30/2017
Tom Steed,"Narrows, East Side",Brush Pile,Cedar Trees,34.746339,-98.985808,0,N,N,1/30/2017
Tom Steed,Narrows West Side,Brush Pile,Cedar Trees,34.745481,-98.989683,0,N,N,1/30/2017
Tom Steed,Narrows West Side,Brush Pile,Cedar Trees,34.7444,-98.988744,0,N,N,1/30/2017
Tom Steed,Fishing Dock,Spider Blocks,108 spiders @fishing dock/walkway,34.747786,-98.985617,0,N,Y,12/30/2016
Vanderwork,Northeast Cove,Brush Pile, ,35.17155,-98.82637,15,Y, ,<Null>
Vanderwork,Southwest Cove,Brush Pile, ,35.16432,-98.82778,15,Y, ,<Null>
Vanderwork,Dam,Brush Pile, ,35.16321,-98.82196,25,Y,Y,<Null>
Vanderwork,near dam,Spider Blocks,7 spider blocks around dock,35.162896,-98.824568,5,N,Y,1/19/2022
Vanderwork,near dam,Spider Blocks,5 spider blocks on jetty near dock,35.163024,-98.824489,7,N,Y,1/19/2022
Vanderwork,NA,Brush Pile,Cedars,35.17111,-98.82645,10,Y,N,10/21/2020
Vanderwork,NA,Brush Pile,Cedars,35.16383,-98.82788,10,Y,N,10/21/2020
Vanderwork,NA,Brush Pile,Cedars,35.16371,-98.82186,10,Y,N,10/21/2020
Vanderwork,NA,Brush Pile,Cedars,35.16295,-98.382395,10,Y,N,10/21/2020
Vanderwork,NA,Brush Pile,Cedars,35.16342,-98.82266,10,Y,N,10/21/2020
Veterans Lake,North Dam,Brush Pile,Hardwoods,34.491813,-96.986347,15,Y,N,2/12/2019
Vian City Lake,Fishing Pier,Spider Blocks, ,35.51947,-94.97218,3,N,Y,<Null>
Vian City Lake,Jetty,Brush Pile,8 cedars,35.519502,-94.971641,10,Y,N,12/5/2019
Vincent, ,Combination,Single Tree-Old Car Body,36.0575,-99.916833,0,N, ,1/21/2009
Vincent, ,Combination,Single Tree-Old Car Body,36.057683,-99.9169,0,N, ,1/21/2009
Wane Wallace,W Wallace 4,Brush Pile,brush,34.99286,-95.35891,20,Y,N,1/15/2021
Watonga,West End Dam,Brush Pile, ,35.944567,-98.422533,3,N,Y,<Null>
Watonga,West End Dam,Brush Pile, ,35.944583,-98.422867,3,N,Y,<Null>
Watonga,West Side of Lake,Brush Pile, ,35.942817,-98.423217,4,N,Y,<Null>
Watonga,West Side of Lake,Brush Pile, ,35.943467,-98.423,4,N,Y,<Null>
Watonga,West Side of Lake,Brush Pile, ,35.943617,-98.423183,4,N,Y,<Null>
Watonga,West Side of Lake,Brush Pile, ,35.9439,-98.4239,4,N,Y,<Null>
Watonga,West Side of Lake,Brush Pile, ,35.943717,-98.422833,5,N,Y,<Null>
Watonga,Dam,Brush Pile, ,35.943817,-98.421567,6,Y,Y,<Null>
Watonga,Dam,Brush Pile, ,35.943867,-98.4215,6,Y,Y,<Null>
Watonga,Dam,Brush Pile, ,35.944267,-98.421783,6,Y,Y,<Null>
Watonga,Dam,Brush Pile, ,35.944583,-98.422017,6,Y,Y,<Null>
Watonga,West Side of Lake,Brush Pile, ,35.941283,-98.423967,8,N,Y,<Null>
Watonga,West Side of Lake,Brush Pile, ,35.941733,-98.423683,8,N,Y,<Null>
Watonga,East Side of Lake,Brush Pile, ,35.941917,-98.422317,8,N,N,<Null>
Watonga,West Side of Lake,Brush Pile, ,35.941917,-98.423517,8,N,Y,<Null>
Watonga,East Side of Lake,Brush Pile, ,35.9425,-98.421667,10,N,N,<Null>
Watonga,East Side of Lake,Brush Pile, ,35.9438,-98.421583,10,N,N,<Null>
Waurika Lake,Courm Bridge,Other,Stake beds,34.293646,-98.109434,0,n,Y,9/19/2019
Waurika Lake,Witchita Ridge,Other,Stake beds,34.279655,-98.105897,0,N,Y,9/19/2019
Wayne Wallace,W Wallace Brush 1,Brush Pile, ,34.994167,-95.358611,8,Y,N,1/16/2021
Wayne Wallace,W Wallace Brush 2,Brush Pile,brush,34.99416,-95.35333,24,Y,Y,1/15/2021
Webbers Falls,Small Cove,Brush Pile, ,35.6003,-95.26926,0,N,Y,<Null>
Webbers Falls, ,Brush Pile, ,35.598155,-95.265829,0,N,N,<Null>
Webbers Falls, ,Brush Pile, ,35.59743,-95.26351,0,N,N,<Null>
Webbers Falls,Brewers Bend,Brush Pile,3 cedars,35.57352,-95.18138,5,N,Y,9/14/2017
Webbers Falls,Brewers Bend,Brush Pile,4 cedars,35.57367,-95.18067,5,N,Y,9/14/2017
Webbers Falls,Brewers Bend,Brush Pile,7 cedars,35.57339,-95.18222,12,n,Y,9/14/2017
Webbers Falls,Brewers Bend,Brush Pile,30 good cedars,35.5722,-95.1824,13,N,N,9/14/2017
Webbers Falls,Brewers Bend,Brush Pile,7 large cedars,35.5734,-95.1822,12,N,Y,9/14/2017
Webbers Falls,Brewers Bend,Brush Pile,4 large cedars,35.5731,-95.181,7,N,N,9/14/2017
Webbers Falls,Brewers Bend,Brush Pile,4 large cedars,35.5731,-95.181,7,N,N,9/14/2017
Webbers Falls,Brewers Bend,Brush Pile,2 large cedars,35.5692,-95.1723,8,N,N,9/14/2017
Webbers Falls,Little Greenleaf,Spider Blocks,102 spider blocks,35.62098,-95.1823,12,N,N,10/13/2015
Webbers Falls,Three Forks Marina,Spider Blocks,75 Spider Blocks,35.76734,-95.29481,0,N,Y,6/28/2006
Webbers Falls,Old Bridge,Other,Log Pile,35.600618,-95.266657,0,N,N,3/8/2006
Weleetka Lake,North end of old dam,Combination,Spider blocks and Cedars,35.336816,-96.16515,0,Y,N,3/3/2021
Weleetka Lake,Dam site,Brush Pile,cedars,35.335017,-96.163533,16,N,Y,3/2/2021
Weleetka Lake,Pavilion Point,Brush Pile,Cedars,35.3348,-96.167767,10,N,Y,3/2/2021
Weleetka Lake,Point East of Pavilion,Brush Pile,Cedars,35.33485,-96.169,10,N,N,3/2/2021
Weleetka Lake,Corner of old dam,Combination,Spider blocks and Cedars,35.335616,-96.164616,0,Y,N,3/2/2021
Weleetka Lake,Spillway,Combination,Spider blocks and Cedars,35.33435,-96.164466,0,Y,Y,3/2/2021
Weleetka Lake,Cove by entrance road,Combination,Spider blocks and cedars,35.33375,-96.1664,0,Y,Y,3/2/2021
Weleetka Lake,Cove by entrance road,Spider Blocks, ,35.33733,-96.16645,0,Y,Y,5/12/2010
Wetumka,Island in south brush pile arm,Brush Pile,Cedar trees,35.278216,-96.2537,0,Y,N,12/17/2019
Wetumka,South arm east bank,Brush Pile,Cedar trees,35.27975,-96.2524,0,Y,N,12/17/2019
Wetumka,boat ramp,Brush Pile,Cedar trees,35.282527,-96.251611,0,Y,Y,12/17/2019
Wetumka,Northwest of picnic area,Brush Pile,cedar trees,35.283861,-96.250027,0,Y,Y,12/17/2019
Wetumka,Southwest of dam,Brush Pile,Cedar trees,35.284444,-96.247111,0,Y,N,12/17/2019
Wetumka,Rocky bank north brush pile of pump jetty,Brush Pile,Cedar trees,35.285355,-96.249879,0,Y,Y,12/17/2019
Wetumka,Rocky point east brush pile,Brush Pile,Cedar trees,35.28775,-96.254766,0,Y,N,12/17/2019
Wetumka,East side of pump jetty,Brush Pile,Cedar trees,35.284633,-96.24865,0,Y,N,12/17/2019
Wetumka,West side of pump jetty,Brush Pile,Cedar trees,35.28455,-96.24885,0,Y,N,12/17/2019
Wetumka,West side south arm,Brush Pile,Cedar trees,35.280994,-96.2536,0,N,N,12/17/2019
Wetumka Lake,Boat Ramp,Brush Pile, ,35.282527,-96.251611,0,Y,N,<Null>
Wetumka Lake,Nort of West Picnic Area,Brush Pile, ,35.283861,-96.250027,0,Y,N,<Null>
Wetumka Lake,Northwest of Dam,Brush Pile, ,35.287138,-96.24775,0,Y,N,<Null>
Wetumka Lake,West of Boat Ramp,Brush Pile, ,35.282583,-96.253388,0,Y,N,<Null>
Wetumka Lake,Southwest of Dam,Brush Pile, ,35.284444,-96.247111,0,Y,N,<Null>
Wewoka,Wewoka,Brush Pile,cedar trees,35.1917,-96.5231,14,N,Y,2/10/2023
Wewoka,Wewoka,Brush Pile,cedar trees,35.1905,-96.524,15,N,Y,2/10/2023
Wewoka,Wewoka,Brush Pile,cedar trees,35.1818,-96.522,10,N,Y,2/10/2023
Wewoka,Wewoka,Brush Pile,cedar trees,35.1978,-96.5198,8,N,Y,2/10/2023
Wewoka,Wewoka,Brush Pile,cedar trees,35.1929,-96.5239,6,N,Y,2/10/2023
Wewoka,Wewoka,Brush Pile,cedar trees,35.1908,-96.5251,8,N,Y,2/10/2023
Wewoka,Wewoka,Brush Pile,cedar trees,35.1989,-96.5171,9,N,Y,2/10/2023
Wewoka,Wewoka,Brush Pile,cedar trees,35.1985,-96.5172,8,N,Y,2/10/2023
Wewoka,Wewoka,Brush Pile,cedar trees,35.1959,-96.517,9,N,Y,2/10/2023
Wewoka,Wewoka,Brush Pile,cedar trees,35.1914,-96.5211,14,N,N,2/10/2023
Wewoka,Wewoka,Brush Pile,cedar trees,35.1838,-96.5212,12,N,Y,2/10/2023
Wewoka,Wewoka,Brush Pile,cedar trees,35.187,-96.5202,14,N,Y,2/10/2023
Wewoka,Wewoka,Brush Pile,cedar trees,35.1823,-96.5259,17,N,Y,2/10/2023
Wewoka,Wewoka,Brush Pile,cedar trees,35.1983,-96.5201,6,N,Y,2/10/2023
Wister,Wister Brush 6,Brush Pile,brush,34.940647,-94.770413,10,Y,N,1/16/2019
Wister,Wister Brush 1,Brush Pile, ,34.93511,-94.77429,10,N,Y,1/15/2019
Wister,Wister Brush 2,Brush Pile, ,34.94146,-94.75694,10,N,N,1/15/2019
Wister,Wister Brush 3,Brush Pile, ,34.94104,-94.74436,8,N,Y,1/15/2019
Wister,Wister Brush 4,Brush Pile, ,34.94491,-94.72126,12,N,Y,1/15/2019
Wister,Wister Brush 5,Brush Pile, ,34.92546,-94.72551,12,N,Y,1/15/2019
Wister,Wister Brush Row,Brush Pile, ,34.93415,-94.78758,15,Y,N,1/15/2019
